combo_name,n_features,features,SSE,RMSE,Gain_vs_HW_%,training_time_s,epochs_run
3F+vix_lag+d_iv_lag+vix_mom,6,"delta, T, spy_ret, vix_lag, d_iv_lag, vix_mom",13.038005828857422,0.010487306599905525,-58.06036967471429,4.076138776999983,100
3F+vix_lag+d_iv_lag+rho,6,"delta, T, spy_ret, vix_lag, d_iv_lag, rho",13.109173774719238,0.01051589012513705,-58.923142094021784,4.138598510000065,100
3F+vix_mom_lag+vix_mom+vega,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, vega",13.367042541503906,0.010618814755150413,-62.04929751537729,4.141325799000015,100
3F+vix_lag+gamma+rho,6,"delta, T, spy_ret, vix_lag, gamma, rho",13.398755073547363,0.010631403553646968,-62.433750061564666,3.9873974229999476,100
3F+vix_mom_lag+gamma,5,"delta, T, spy_ret, vix_mom_lag, gamma",13.422094345092773,0.010640658937938858,-62.7166931693397,4.063781105000032,100
3F+vix_mom+theta+rho,6,"delta, T, spy_ret, vix_mom, theta, rho",13.536291122436523,0.010685829060047166,-64.10110617540414,4.034321488000046,100
3F+vix_lag+iv_lag+gamma,6,"delta, T, spy_ret, vix_lag, iv_lag, gamma",13.54832649230957,0.010690578489922465,-64.24701154132255,4.044345489999955,100
3F+vix_lag+theta+vega,6,"delta, T, spy_ret, vix_lag, theta, vega",13.622563362121582,0.010719827522593227,-65.14698867279532,4.030577483000002,100
3F+iv_lag+vix_mom_lag+rho,6,"delta, T, spy_ret, iv_lag, vix_mom_lag, rho",13.643243789672852,0.010727961327412754,-65.39769848737063,4.068003750000003,100
3F+vix_lag+gamma+theta,6,"delta, T, spy_ret, vix_lag, gamma, theta",13.66530704498291,0.010736632217487743,-65.66517238915527,4.126581612999985,100
3F+vix_lag+vix_mom_lag+vix_mom,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, vix_mom",13.66698932647705,0.010737293069153105,-65.68556676835338,4.0621681159999525,100
3F+vix_mom_lag+theta+rho,6,"delta, T, spy_ret, vix_mom_lag, theta, rho",13.6835355758667,0.010743790776313334,-65.88615774289255,4.063153994999993,100
3F+vix_lag+d_iv_lag+gamma,6,"delta, T, spy_ret, vix_lag, d_iv_lag, gamma",13.804943084716797,0.010791347796650228,-67.35798679267401,4.013918775999969,100
3F+vix_mom+gamma+vega,6,"delta, T, spy_ret, vix_mom, gamma, vega",13.836240768432617,0.010803573597829574,-67.7374101126986,4.075437858999976,100
3F+gamma+theta,5,"delta, T, spy_ret, gamma, theta",13.9484281539917,0.010847284088421167,-69.09746316583197,3.997953510000002,100
3F+d_iv_lag+vix_mom+theta,6,"delta, T, spy_ret, d_iv_lag, vix_mom, theta",13.961177825927734,0.01085224047931467,-69.25202804990194,4.024918611999965,100
3F+vega,4,"delta, T, spy_ret, vega",13.985508918762207,0.01086169283107499,-69.5469950547099,4.089028111000005,100
3F+vix_lag+theta+rho,6,"delta, T, spy_ret, vix_lag, theta, rho",13.995829582214355,0.010865699807273284,-69.67211295248872,4.155939930000045,100
3F+iv_lag+vix_mom+rho,6,"delta, T, spy_ret, iv_lag, vix_mom, rho",14.015960693359375,0.010873511420341035,-69.91616337793813,4.109977912999966,100
3F+iv_lag+d_iv_lag+rho,6,"delta, T, spy_ret, iv_lag, d_iv_lag, rho",14.106760025024414,0.0109086753928997,-71.01692802842079,4.002418043000034,100
3F+vix_mom_lag+gamma+vega,6,"delta, T, spy_ret, vix_mom_lag, gamma, vega",14.150422096252441,0.010925544163012639,-71.54624541097564,4.143520096999964,100
3F+d_iv_lag+vix_mom_lag+rho,6,"delta, T, spy_ret, d_iv_lag, vix_mom_lag, rho",14.197813034057617,0.010943824147512533,-72.12076802179841,4.059197163000022,100
3F+vix_lag+vix_mom+vega,6,"delta, T, spy_ret, vix_lag, vix_mom, vega",14.235276222229004,0.010958253145918376,-72.57493604789767,4.118971196999951,100
3F+vix_lag+rho,5,"delta, T, spy_ret, vix_lag, rho",14.246881484985352,0.010962719076057599,-72.715627204622,4.035106745999997,100
3F+vix_lag+vix_mom_lag+theta,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, theta",14.348196983337402,0.011001630247155728,-73.9438798479717,4.129624182000043,100
3F+iv_lag+gamma+vega,6,"delta, T, spy_ret, iv_lag, gamma, vega",14.349442481994629,0.011002107736361042,-73.95897908789955,4.121476740999924,100
3F+iv_lag+d_iv_lag+vix_mom,6,"delta, T, spy_ret, iv_lag, d_iv_lag, vix_mom",14.400834083557129,0.011021791796985855,-74.58200193723479,4.067398998000044,100
3F+theta,4,"delta, T, spy_ret, theta",14.404558181762695,0.011023216838809434,-74.62714935830543,4.070821611999975,100
3F+vix_lag+d_iv_lag+vix_mom_lag,6,"delta, T, spy_ret, vix_lag, d_iv_lag, vix_mom_lag",14.51562213897705,0.011065631580593243,-75.97358303576117,4.07097678599996,100
3F+iv_lag+vix_mom_lag+theta,6,"delta, T, spy_ret, iv_lag, vix_mom_lag, theta",14.520101547241211,0.011067338832877392,-76.02788711687991,4.069075862000091,100
3F+theta+rho,5,"delta, T, spy_ret, theta, rho",14.553910255432129,0.011080215976835284,-76.43775170698872,4.10551091100001,100
3F+vix_mom+theta,5,"delta, T, spy_ret, vix_mom, theta",14.706770896911621,0.011138252090837849,-78.2908885914259,4.057469109000067,100
3F+vix_lag+vix_mom+rho,6,"delta, T, spy_ret, vix_lag, vix_mom, rho",14.846160888671875,0.011190911489584189,-79.98072014356532,4.139772192999999,100
3F+vix_lag+vix_mom_lag+rho,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, rho",14.899761199951172,0.011211095020848928,-80.63051928667768,4.072678861999975,100
3F+vix_mom+rho,5,"delta, T, spy_ret, vix_mom, rho",14.977826118469238,0.011240426022939863,-81.57690403612163,4.088759454000069,100
3F+d_iv_lag+theta+rho,6,"delta, T, spy_ret, d_iv_lag, theta, rho",15.027921676635742,0.011259207966258736,-82.18421488923795,4.175939550999942,100
3F+iv_lag+d_iv_lag+vega,6,"delta, T, spy_ret, iv_lag, d_iv_lag, vega",15.067429542541504,0.01127399827835378,-82.66317064152808,4.067608424000014,100
3F+gamma+rho,5,"delta, T, spy_ret, gamma, rho",15.089285850524902,0.011282172157144586,-82.92813571095105,4.110261565999963,100
3F+vix_lag+vix_mom+gamma,6,"delta, T, spy_ret, vix_lag, vix_mom, gamma",15.207880973815918,0.011326421827048577,-84.3658700757806,4.03035258500006,100
3F+iv_lag+vix_mom_lag+vega,6,"delta, T, spy_ret, iv_lag, vix_mom_lag, vega",15.270313262939453,0.011349646962319939,-85.122739709683,4.067284780000023,100
3F+vix_mom+theta+vega,6,"delta, T, spy_ret, vix_mom, theta, vega",15.455087661743164,0.011418107193855017,-87.3627686040325,4.085648164999952,100
3F+gamma+vega+rho,6,"delta, T, spy_ret, gamma, vega, rho",15.464577674865723,0.011421612232473908,-87.47781648804629,4.097992131000069,100
3F+iv_lag+gamma+theta,6,"delta, T, spy_ret, iv_lag, gamma, theta",15.517210960388184,0.011441032301792192,-88.11589233155158,4.077351020999913,100
3F+vix_lag,4,"delta, T, spy_ret, vix_lag",15.57436466217041,0.011462083002852064,-88.80876939807216,4.095714120999958,100
3F+theta+vega,5,"delta, T, spy_ret, theta, vega",15.581369400024414,0.011464660310587224,-88.89368817086698,4.126595468000005,100
3F+vix_mom_lag+vix_mom+rho,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, rho",15.631386756896973,0.011483046773892945,-89.500050985948,4.092637094999986,100
3F+vix_lag+d_iv_lag+theta,6,"delta, T, spy_ret, vix_lag, d_iv_lag, theta",15.633358001708984,0.011483770803792964,-89.52394848130088,4.094106277000037,100
3F+vix_lag+vix_mom_lag+gamma,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, gamma",15.669083595275879,0.01149688476209965,-89.95705156471365,4.113818614000024,100
3F+rho,4,"delta, T, spy_ret, rho",15.691247940063477,0.011505013216683464,-90.2257509790805,4.1373459470000284,100
3F+vix_lag+d_iv_lag+vega,6,"delta, T, spy_ret, vix_lag, d_iv_lag, vega",15.714615821838379,0.01151357683667364,-90.50904093003919,4.132172935999961,100
3F+vix_lag+vega,5,"delta, T, spy_ret, vix_lag, vega",15.78547191619873,0.01153950459587694,-91.368032758645,3.9817256989999805,100
3F+d_iv_lag+vix_mom+gamma,6,"delta, T, spy_ret, d_iv_lag, vix_mom, gamma",15.861247062683105,0.011567168032550066,-92.2866584919582,4.030807573000061,100
3F+vega+rho,5,"delta, T, spy_ret, vega, rho",15.9168062210083,0.011587409200157517,-92.96020483171053,4.06146426600003,100
3F+d_iv_lag,4,"delta, T, spy_ret, d_iv_lag",15.994221687316895,0.011615554186248132,-93.89871624088583,3.9919124799999963,100
3F+d_iv_lag+gamma+theta,6,"delta, T, spy_ret, d_iv_lag, gamma, theta",16.042457580566406,0.011633056283125569,-94.48348228706544,4.065963104000048,100
3F+vix_mom,4,"delta, T, spy_ret, vix_mom",16.05010414123535,0.011635828373155192,-94.5761819086133,4.09326683200004,100
3F+vix_mom_lag+gamma+theta,6,"delta, T, spy_ret, vix_mom_lag, gamma, theta",16.08150291442871,0.01164720438117688,-94.95683074122007,4.141098246999945,100
3F+iv_lag,4,"delta, T, spy_ret, iv_lag",16.2260684967041,0.011699438854723269,-96.70940622528019,4.062729542999989,100
3F+d_iv_lag+gamma+rho,6,"delta, T, spy_ret, d_iv_lag, gamma, rho",16.23435401916504,0.011702425517573204,-96.80985201126269,4.070380017000048,100
3F+vix_lag+gamma+vega,6,"delta, T, spy_ret, vix_lag, gamma, vega",16.287168502807617,0.011721445544539869,-97.45012452826435,4.120636105000017,100
3F+vix_mom_lag+vix_mom+gamma,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, gamma",16.46458625793457,0.011785114066469593,-99.60096847866025,4.0211527870000054,100
3F+d_iv_lag+vix_mom_lag+theta,6,"delta, T, spy_ret, d_iv_lag, vix_mom_lag, theta",16.638742446899414,0.011847279356409187,-101.71227230612101,4.030140359000029,100
3F+vix_lag+vix_mom_lag+vega,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, vega",16.830331802368164,0.0119152927879122,-104.03491924681383,4.1319811760000675,100
3F+d_iv_lag+gamma+vega,6,"delta, T, spy_ret, d_iv_lag, gamma, vega",16.85214614868164,0.011923012188717153,-104.29937561290079,4.056593667000016,100
3F+d_iv_lag+vix_mom_lag+vega,6,"delta, T, spy_ret, d_iv_lag, vix_mom_lag, vega",16.895050048828125,0.011938179946838925,-104.81950165108915,3.9969914619999827,100
3F+gamma+theta+vega,6,"delta, T, spy_ret, gamma, theta, vega",17.014892578125,0.01198044598088584,-106.27235837872546,4.0849157579999655,100
3F+vix_mom_lag+vix_mom+theta,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, theta",17.0438232421875,0.011990626916449679,-106.62308620602347,4.119825357999957,100
3F+vix_mom_lag,4,"delta, T, spy_ret, vix_mom_lag",17.339488983154297,0.012094182744543724,-110.20745615728735,3.974842590000037,100
3F+gamma,4,"delta, T, spy_ret, gamma",18.05118751525879,0.012339889431852274,-118.83541157915158,4.067690180999989,100
3F+vix_mom_lag+gamma+rho,6,"delta, T, spy_ret, vix_mom_lag, gamma, rho",18.151107788085938,0.01237399531918913,-120.04674983657905,4.15316355899995,100
3F+iv_lag+vega,5,"delta, T, spy_ret, iv_lag, vega",18.305376052856445,0.012426468036953854,-121.91695140565137,4.053447151,100
3F+vix_mom_lag+theta+vega,6,"delta, T, spy_ret, vix_mom_lag, theta, vega",18.57439422607422,0.01251744549241952,-125.17827161567187,4.136778316999994,100
