Model,SSE,MSE,RMSE,MAE,MeanError,MedianAE,R2,Training_time,Gain_vs_Analytic,Gain_Incremental,rank,added_features
3F+vix_lag+vix_mom+gamma+theta+vega,10.015172004699709,8.314727154361281e-05,0.009118512572981,0.0059306598268449,5.275084185996093e-05,0.0043190419673919,-0.0464055950884545,12.6s,-19.59%,19.18%,21,5
3F+vix_lag+vix_mom+gamma+theta+rho,10.20905876159668,8.475694482899004e-05,0.0092063535033687,0.0060884444974362,-0.0010227173333987,0.0045090615749359,-0.0666632788441945,12.7s,-21.91%,-1.94%,29,5
3F+vix_lag+vix_mom+gamma+vega+rho,12.81855297088623,0.0001064213080081,0.0103160703762683,0.0069587407633662,-0.0002009706222452,0.0051904320716857,-0.3393085553976231,12.7s,-53.07%,-25.56%,98,5
3F+vix_lag+vix_mom+theta+vega+rho,10.917318344116213,9.063700877631743e-05,0.0095203470932691,0.0062102768570184,0.0012248021084815,0.0045978128910064,-0.1406636843864728,12.8s,-30.36%,14.83%,47,5
3F+vix_lag+gamma+theta+vega+rho,15.086079597473145,0.0001252466114641,0.0111913632531604,0.0076944069005548,0.0006192462169565,0.0057846009731292,-0.5762243615324716,12.7s,-80.14%,-38.18%,118,5
3F+vix_mom_lag+vix_mom+gamma+theta+vega,10.048134803771973,8.342093302481485e-05,0.009133506064202,0.0059873680584132,-0.000712817069143,0.0043592154979705,-0.0498496155568808,12.5s,-19.98%,33.39%,23,5
3F+vix_mom_lag+vix_mom+gamma+theta+rho,9.784960746765137,8.12360274864064e-05,0.0090131030997324,0.0058360160328447,0.0004564411356113,0.004160389304161,-0.022352653387399,12.3s,-16.84%,2.62%,17,5
3F+vix_mom_lag+vix_mom+gamma+vega+rho,10.936860084533691,9.079924686830071e-05,0.0095288638812977,0.0062038004398345,0.0008679727907292,0.0045344084501266,-0.142705445276952,12.3s,-30.60%,-11.77%,49,5
3F+vix_mom_lag+vix_mom+theta+vega+rho,11.320106506347656,9.398100892767728e-05,0.0096943802755863,0.006361240055412,0.0006558307795785,0.0046411305665969,-0.182747812986221,12.5s,-35.17%,-3.50%,62,5
3F+vix_mom_lag+gamma+theta+vega+rho,13.349132537841797,0.0001108262491622,0.0105274046736243,0.0069917701184749,0.001389444922097,0.0051081776618957,-0.3947445905691991,12.5s,-59.40%,-17.92%,105,5
3F+vix_mom+gamma+theta+vega+rho,12.923513412475586,0.0001072927033605,0.0103582191210893,0.0068950061686336,0.0001792145194485,0.0050234943628311,-0.3502750363817259,12.5s,-54.32%,3.19%,101,5
3F+vix_lag+vix_mom_lag+vix_mom+gamma+theta+vega,11.639626502990724,9.663370584711396e-05,0.0098302444449318,0.0066248741932213,-0.0015062702586874,0.0048799365758895,-0.2161319138357176,12.8s,-38.99%,9.93%,73,6
3F+vix_lag+vix_mom_lag+vix_mom+gamma+theta+rho,11.625611305236816,9.651734983716878e-05,0.0098243243959658,0.0066284877248108,2.4331569875357673e-05,0.0048801004886627,-0.2146675773930606,12.6s,-38.82%,0.12%,72,6
3F+vix_lag+vix_mom_lag+vix_mom+gamma+vega+rho,12.702630043029783,0.0001054589006569,0.0102693184124821,0.0069235749542713,0.0002506500459276,0.0052384883165359,-0.3271966914924304,12.7s,-51.68%,-9.26%,97,6
3F+vix_lag+vix_mom_lag+vix_mom+theta+vega+rho,14.027734756469728,0.0001164600937847,0.0107916677944038,0.007319918833673,0.0013084224192425,0.0053828954696655,-0.4656463342515329,12.6s,-67.50%,-10.43%,110,6
3F+vix_lag+vix_mom_lag+gamma+theta+vega+rho,14.71635913848877,0.0001221771437222,0.0110533770279607,0.0076872073113918,-0.0016415573190897,0.005814254283905,-0.5375952140032652,12.2s,-75.73%,-4.91%,115,6
3F+vix_lag+vix_mom+gamma+theta+vega+rho,13.02943229675293,0.0001081720558297,0.0104005795910507,0.0070214229635894,-0.0001228607288794,0.0051719844341278,-0.361341657412431,12.2s,-55.58%,11.46%,103,6
3F+vix_mom_lag+vix_mom+gamma+theta+vega+rho,12.411659240722656,0.0001030432228933,0.0101510207808532,0.0068859024904668,-0.000776638451498,0.0051068663597106,-0.2967954686878016,12.2s,-48.21%,4.74%,90,6
