model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
3F+iv_lag+theta+rho,-0.0005560190766118467,0.009610828943550587,1.0534374713897705,18.65193748474121,77.00890818673155,-0.014719344675540924,-0.005709096789360046,-0.0006864666938781738,0.004397310316562653,0.013830609619617462
3F+iv_lag+vega+rho,0.0006608719122596085,0.009555479511618614,1.0483605861663818,18.29888916015625,76.93335879320222,-0.013344794511795044,-0.004525668919086456,0.0005034357309341431,0.005639791488647461,0.014791715890169144
3F+vix_lag+vix_mom_lag+vix_mom,-0.0006030566873960197,0.009757878258824348,3.25954532623291,66.95718383789062,78.93085154959279,-0.014516197144985199,-0.005616143345832825,-0.0007394701242446899,0.00417722761631012,0.013075858354568481
3F+vix_lag+vix_mom_lag+gamma,0.00029238994466140866,0.010195020586252213,4.258416652679443,89.44800567626953,80.31730745282314,-0.013742931187152863,-0.0047377049922943115,0.00012677907943725586,0.005035810172557831,0.014097586274147034
3F+vix_lag+vix_mom_lag+theta,-0.001601792057044804,0.010103831999003887,3.8343167304992676,83.1606216430664,79.09440353338702,-0.015452578663825989,-0.006608098745346069,-0.0018371045589447021,0.0030838102102279663,0.01244213804602623
3F+vix_lag+vix_mom_lag+vega,0.0010177437216043472,0.009470458142459393,4.667647361755371,99.38639068603516,81.49704029024251,-0.011552207171916962,-0.003546386957168579,0.0007796064019203186,0.005198046565055847,0.013551369309425354
3F+vix_lag+vix_mom_lag+rho,-0.00031609434518031776,0.009635616093873978,4.319043159484863,91.68655395507812,80.58297564984932,-0.013401567935943604,-0.005075186491012573,-0.00046221911907196045,0.004199303686618805,0.012579597532749176
3F+vix_lag+vix_mom+gamma,0.00040480357711203396,0.009938741102814674,4.1425323486328125,89.95724487304688,79.84408597687026,-0.013169452548027039,-0.00467924028635025,0.00010602176189422607,0.005023658275604248,0.014394320547580719
3F+vix_lag+vix_mom+theta,0.0005907533341087401,0.009880125522613525,4.0368475914001465,88.25843048095703,80.51489817436136,-0.012869246304035187,-0.004313688725233078,0.00037807226181030273,0.005036666989326477,0.014322705566883087
3F+vix_lag+vix_mom+vega,0.0004744691541418433,0.009676109068095684,3.9164085388183594,83.52635192871094,80.04001627217707,-0.012838073074817657,-0.004386596381664276,0.0002758204936981201,0.005022626370191574,0.013751022517681122
3F+vix_lag+vix_mom+rho,-0.0015851638745516539,0.009778249077498913,3.8385908603668213,85.08981323242188,79.81004723912628,-0.015059709548950195,-0.006232738494873047,-0.0017096847295761108,0.0029117614030838013,0.011680364608764648
3F+vix_lag+gamma+theta,0.001016648719087243,0.009687824174761772,3.847007989883423,81.23416137695312,80.47172709234461,-0.01208600401878357,-0.003794591873884201,0.0007222592830657959,0.0053620897233486176,0.01458345353603363
3F+vix_lag+gamma+vega,-0.0001957254862645641,0.009605116210877895,5.329984188079834,119.10481262207031,81.95116686453413,-0.012582287192344666,-0.004902414977550507,-0.00046712160110473633,0.0040308162569999695,0.012375801801681519
3F+vix_lag+gamma+rho,0.0004676311800722033,0.010975268669426441,3.4769880771636963,70.2455062866211,79.3600717304132,-0.015121378004550934,-0.0050999075174331665,0.0003241896629333496,0.005766961723566055,0.015717096626758575
3F+vix_lag+theta+vega,-2.3023379981168546e-05,0.010985985398292542,3.370330333709717,68.25935363769531,79.53607691094304,-0.015314824879169464,-0.005631104111671448,-0.0003075152635574341,0.00521111860871315,0.015486877411603928
3F+vix_lag+theta+rho,-0.0017576254904270172,0.010494433343410492,3.227919340133667,71.08761596679688,78.4933292376153,-0.016707979142665863,-0.006984226405620575,-0.0018038451671600342,0.0033465176820755005,0.012696702033281326
3F+vix_lag+vega+rho,0.0004494510358199477,0.011449040845036507,2.968137264251709,56.81431198120117,78.19113166349801,-0.015949156135320663,-0.0056047141551971436,0.00030666589736938477,0.00621824711561203,0.016668930649757385
3F+vix_mom_lag+vix_mom+gamma,-0.0007362060132436454,0.009943564422428608,3.6331582069396973,76.44291687011719,79.33931640252054,-0.014685504138469696,-0.005711037665605545,-0.000841185450553894,0.004022970795631409,0.012889295816421509
3F+vix_mom_lag+vix_mom+theta,-0.0004030760610476136,0.009769386611878872,4.140265464782715,92.28153991699219,80.25255082979801,-0.013905130326747894,-0.005256123840808868,-0.0006314963102340698,0.004150398075580597,0.012988090515136719
3F+vix_mom_lag+vix_mom+vega,0.0011568821500986814,0.009251676499843597,4.126760005950928,92.8358154296875,80.37708279715403,-0.011572882533073425,-0.0033550336956977844,0.0010387599468231201,0.005388032644987106,0.01356218010187149
3F+vix_mom_lag+vix_mom+rho,0.0007343484903685749,0.009696228429675102,3.458256483078003,71.23786163330078,79.72453528820849,-0.012819789350032806,-0.004130743443965912,0.0005363225936889648,0.005302295088768005,0.014348283410072327
3F+vix_mom_lag+gamma+theta,0.001109166769310832,0.009585247375071049,4.263656139373779,95.5659408569336,80.59708927281633,-0.011715434491634369,-0.003585711121559143,0.0008676350116729736,0.0054561421275138855,0.014126241207122803
3F+vix_mom_lag+gamma+vega,-0.001467909081839025,0.009728352539241314,5.197836399078369,118.30416870117188,80.96985496176869,-0.014498934149742126,-0.006080731749534607,-0.0015335381031036377,0.002923838794231415,0.010938785970211029
3F+vix_mom_lag+gamma+rho,4.4767995859729126e-05,0.010398318991065025,4.236375331878662,91.07258605957031,80.47089687922889,-0.014321200549602509,-0.004997827112674713,-9.099394083023071e-05,0.004837885499000549,0.014052294194698334
3F+vix_mom_lag+theta+vega,0.002638788428157568,0.010242823511362076,3.8867321014404297,77.74365234375,78.335588745631,-0.011067591607570648,-0.002719789743423462,0.002225726842880249,0.00739540159702301,0.01712777093052864
3F+vix_mom_lag+theta+rho,0.0006321570253930986,0.010831046849489212,2.8858072757720947,55.68878173828125,78.7614880739886,-0.014589399099349976,-0.004999980330467224,0.0004082322120666504,0.005934767425060272,0.01609821617603302
3F+vix_mom_lag+vega+rho,0.0017506185686215758,0.010940388776361942,3.12216854095459,58.528099060058594,78.39536408996189,-0.013666320592164993,-0.003896273672580719,0.001565784215927124,0.007105179131031036,0.017013810575008392
3F+vix_mom+gamma+theta,0.0015365512808784842,0.00909664947539568,5.192242622375488,119.36670684814453,81.71206548721057,-0.0099845752120018,-0.002854079008102417,0.0011239945888519287,0.005347844213247299,0.013858169317245483
3F+vix_mom+gamma+vega,0.0013873330317437649,0.009168342687189579,6.389787673950195,160.33262634277344,82.7647757179268,-0.010248512029647827,-0.0027951449155807495,0.0011255741119384766,0.005201615393161774,0.012930497527122498
3F+vix_mom+gamma+rho,0.0015416581882163882,0.010482080280780792,4.318922996520996,98.6823501586914,79.68053399307603,-0.013008549809455872,-0.0036861076951026917,0.0013838261365890503,0.006430350244045258,0.01583356410264969
3F+vix_mom+theta+vega,-0.0005935141816735268,0.009578976780176163,4.048090934753418,96.28131866455078,80.6045611908577,-0.01374051347374916,-0.005223087966442108,-0.0006584972143173218,0.0038862600922584534,0.012259110808372498
3F+vix_mom+theta+rho,-0.00015031424118205905,0.009506545960903168,4.204985618591309,99.04331970214844,81.03627201102523,-0.013289988040924072,-0.004688341170549393,-0.00023220479488372803,0.004214480519294739,0.012562774121761322
3F+vix_mom+vega+rho,0.0009024586761370301,0.00993683934211731,4.6836628913879395,108.82752990722656,80.83453022390847,-0.012480996549129486,-0.00399249792098999,0.00072459876537323,0.005421444773674011,0.014171600341796875
3F+gamma+theta+vega,-0.0006819076370447874,0.010234592482447624,3.4443538188934326,76.1805419921875,80.34636491187288,-0.014719117432832718,-0.00567992776632309,-0.0007718801498413086,0.004125390201807022,0.013152547180652618
3F+gamma+theta+rho,0.0009137522429227829,0.011750537902116776,2.2194576263427734,42.286556243896484,78.36796705714357,-0.01586892455816269,-0.005260150879621506,0.000722050666809082,0.006731308996677399,0.017974834889173508
