combo_name,n_features,features,SSE,RMSE,Gain_vs_HW_%,training_time_s,epochs_run
3F+iv_lag+theta,5,"delta, T, spy_ret, iv_lag, theta",33.33049774169922,0.011784292588994173,46.38372955974766,8.123100092999948,100
3F+iv_lag+theta+rho,6,"delta, T, spy_ret, iv_lag, theta, rho",33.60034942626953,0.011831900647881503,45.94963940571499,8.155990214999974,100
3F+d_iv_lag,4,"delta, T, spy_ret, d_iv_lag",35.195594787597656,0.012109515621816782,43.383487907637594,8.022255653000002,100
3F+iv_lag+vix_mom,5,"delta, T, spy_ret, iv_lag, vix_mom",35.26242446899414,0.01212100699276147,43.27598401438769,8.076825586999973,100
3F+d_iv_lag+theta+rho,6,"delta, T, spy_ret, d_iv_lag, theta, rho",35.39432144165039,0.012143654782279177,43.0638112526428,8.124217925000039,100
3F+iv_lag+vega+rho,6,"delta, T, spy_ret, iv_lag, vega, rho",35.46390914916992,0.012155586557126521,42.951870729743966,8.172671089000005,100
3F+iv_lag+vix_mom_lag+gamma,6,"delta, T, spy_ret, iv_lag, vix_mom_lag, gamma",35.8050651550293,0.012213913824515777,42.403078665064164,8.17957289800006,100
3F+d_iv_lag+gamma+rho,6,"delta, T, spy_ret, d_iv_lag, gamma, rho",35.997711181640625,0.01224672769410106,42.093183459115565,8.152994288999935,100
3F+iv_lag+vix_mom_lag,5,"delta, T, spy_ret, iv_lag, vix_mom_lag",36.27479553222656,0.012293770569190393,41.64745865803674,8.037359605000006,100
3F+iv_lag+vega,5,"delta, T, spy_ret, iv_lag, vega",36.46705627441406,0.01232630673980824,41.33818323022721,8.081829102000029,100
3F+iv_lag+vix_mom+vega,6,"delta, T, spy_ret, iv_lag, vix_mom, vega",36.5548095703125,0.012341128666876202,41.197021088534136,8.296091062999949,100
3F+iv_lag+vix_mom+rho,6,"delta, T, spy_ret, iv_lag, vix_mom, rho",37.43037414550781,0.012488052086014735,39.78856606288821,8.276974252999935,100
3F+iv_lag+vix_mom_lag+rho,6,"delta, T, spy_ret, iv_lag, vix_mom_lag, rho",37.44337844848633,0.012490221237589062,39.76764701659054,8.15214893599989,100
3F+iv_lag+vix_mom_lag+vega,6,"delta, T, spy_ret, iv_lag, vix_mom_lag, vega",37.62186050415039,0.012519954533289163,39.48053632777403,8.100023159999978,100
3F+iv_lag+vix_mom+theta,6,"delta, T, spy_ret, iv_lag, vix_mom, theta",37.83078384399414,0.012554669580732118,39.14445702955434,8.18804951900006,100
3F+iv_lag+rho,5,"delta, T, spy_ret, iv_lag, rho",38.77912902832031,0.01271105631034414,37.61892529979774,8.095173887999977,100
3F+iv_lag,4,"delta, T, spy_ret, iv_lag",40.164710998535156,0.012936146954667492,35.3900435648804,8.104639034000002,100
3F+vix_mom+theta+rho,6,"delta, T, spy_ret, vix_mom, theta, rho",45.99118423461914,0.013842671523891441,26.017433315860906,8.291637959000127,100
3F+vix_mom_lag+gamma+theta,6,"delta, T, spy_ret, vix_mom_lag, gamma, theta",46.11717987060547,0.013861619973869933,25.814753591552954,8.161387124000157,100
3F+vix_mom_lag+vix_mom,5,"delta, T, spy_ret, vix_mom_lag, vix_mom",46.8612060546875,0.013972989998094563,24.61789450443338,8.21815136400005,100
3F+vix_mom_lag+theta+rho,6,"delta, T, spy_ret, vix_mom_lag, theta, rho",46.8763542175293,0.013975248241564578,24.593526791658938,8.069598113999973,100
3F+vix_mom+gamma+theta,6,"delta, T, spy_ret, vix_mom, gamma, theta",47.52442169189453,0.014071520823963414,23.5510292796693,8.27759024099987,100
3F+vix_lag+theta+rho,6,"delta, T, spy_ret, vix_lag, theta, rho",47.786678314208984,0.014110293230081701,23.129156732318556,8.32551251399991,100
3F+vix_mom_lag+vix_mom+gamma,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, gamma",47.878135681152344,0.014123789390983282,22.98203612950639,8.081174652000072,100
3F+vix_lag+vix_mom_lag+rho,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, rho",48.05179214477539,0.014149380063031208,22.702688008471206,8.297179600999925,100
3F+vix_lag+vix_mom,5,"delta, T, spy_ret, vix_lag, vix_mom",48.832794189453125,0.014263903921997898,21.446348629253254,8.106238046999977,100
3F+vix_mom_lag+vix_mom+theta,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, theta",48.83981704711914,0.014264929562321525,21.435051485154098,8.17308889800006,100
3F+vix_lag+vix_mom_lag,5,"delta, T, spy_ret, vix_lag, vix_mom_lag",48.88593292236328,0.014271662639322912,21.36086833740035,8.137271296999984,100
3F+vix_lag+vix_mom_lag+vix_mom,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, vix_mom",49.03544235229492,0.014293469722466756,21.120363737357906,8.247578088000068,100
3F+vix_lag+vix_mom_lag+theta,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, theta",49.168182373046875,0.014312803015825066,20.90683482740774,8.124711565999974,100
3F+theta+rho,5,"delta, T, spy_ret, theta, rho",49.51948165893555,0.014363843424109877,20.3417260293441,8.047551951999935,100
