model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
3F+vix_lag+d_iv_lag+theta,-0.0003202982188668102,0.013823709450662136,4.6886210441589355,83.63327026367188,85.66391125314978,-0.01764797791838646,-0.005445882678031921,-0.0005263909697532654,0.004239985719323158,0.016007868573069572
3F+vix_lag+d_iv_lag+vega,0.0004995958297513425,0.013853436335921288,4.705028533935547,89.0883560180664,85.96198758527441,-0.01718791574239731,-0.004517350345849991,0.0005270242691040039,0.005141193047165871,0.016515817493200302
3F+vix_lag+d_iv_lag+rho,0.0005630901432596147,0.013806285336613655,5.331865310668945,95.57170867919922,86.3007805297769,-0.01641421765089035,-0.004517018795013428,0.0002803802490234375,0.005005944520235062,0.016671661287546158
3F+vix_lag+vix_mom_lag+vix_mom,0.0012710803421214223,0.01571723259985447,6.032251834869385,104.07286834716797,87.08131030668059,-0.017330512404441833,-0.0046490393579006195,0.0009318515658378601,0.0063408780843019485,0.01819155365228653
3F+vix_lag+vix_mom_lag+gamma,-5.531285933102481e-05,0.016100605949759483,6.123531341552734,102.04183197021484,87.63828283449081,-0.018519047647714615,-0.00592041015625,-0.0004604123532772064,0.004822695627808571,0.01709684357047081
3F+vix_lag+vix_mom_lag+theta,0.0010508246487006545,0.015850365161895752,5.713326930999756,92.45921325683594,87.31792760125376,-0.017646873369812965,-0.004852294921875,0.0007813051342964172,0.006072998046875,0.018144454807043076
3F+vix_lag+vix_mom_lag+vega,-0.0004890373675152659,0.01637684926390648,5.275912284851074,85.33152770996094,86.50129063978859,-0.020046988502144814,-0.00688750296831131,-0.0008326917886734009,0.00494752824306488,0.0177373755723238
3F+vix_lag+vix_mom_lag+rho,0.00035040665534324944,0.01582052931189537,5.553942680358887,91.7072982788086,87.77041976522648,-0.018409710377454758,-0.005178876221179962,0.0002517774701118469,0.005227774381637573,0.016750827431678772
3F+vix_lag+vix_mom+gamma,-0.0010825787903741002,0.016239041462540627,6.009376525878906,104.37229919433594,87.02830188679245,-0.02053317241370678,-0.00726318359375,-0.0012949705123901367,0.0043207257986068726,0.015915721654891968
3F+vix_lag+vix_mom+theta,0.0009198114858008921,0.016037339344620705,5.411223411560059,92.32866668701172,87.10282096982361,-0.017772367224097252,-0.005218505859375,0.000391591340303421,0.006074912846088409,0.018854686990380287
3F+vix_lag+vix_mom+vega,0.00036962839658372104,0.015836816281080246,5.4033026695251465,90.36112213134766,87.61600393337841,-0.017850199714303017,-0.005482707172632217,-3.492087125778198e-05,0.005272135138511658,0.01757984235882759
3F+vix_lag+vix_mom+rho,-0.0007072870503179729,0.016066277399659157,5.514286041259766,95.70271301269531,86.94533218609797,-0.019800245761871338,-0.0067091286182403564,-0.0009463988244533539,0.004572203382849693,0.016655193641781807
3F+vix_lag+gamma+theta,-0.000795218045823276,0.016406022012233734,5.762228965759277,94.46967315673828,87.96862516132997,-0.019595561549067497,-0.006657397374510765,-0.00107574462890625,0.00421014241874218,0.01599026471376419
